basin,date,lat,lon,gear,sci_name,species,n
Calcasieu,2005-08-09,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,2005-08-25,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,2005-08-25,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Calcasieu,2005-08-25,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,64
Calcasieu,2005-09-13,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,2005-09-13,29.87972,-93.38028,Gillnet,Chaetodipterus Faber,Atlantic Spadefish,1
Calcasieu,2005-10-18,29.87972,-93.38028,Gillnet,Callinectes Sapidus,Blue Crab,1
Calcasieu,2005-11-30,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,9
Calcasieu,2005-11-30,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,2005-12-12,29.87972,-93.38028,Gillnet,Callinectes Sapidus,Blue Crab,1
Calcasieu,2005-12-12,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,2006-02-08,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,2006-02-08,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,2006-02-08,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,2006-03-28,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,2006-04-25,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,2006-05-02,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,2006-05-02,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,2006-05-18,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,2006-07-18,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,2006-09-27,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,2006-09-27,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,4
Calcasieu,2006-09-27,29.87972,-93.38028,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,2006-09-27,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,2006-09-29,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,2006-09-29,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,2006-10-10,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,2006-11-17,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,2006-12-13,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,9
Calcasieu,2006-12-13,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Calcasieu,2006-12-13,29.87972,-93.38028,Gillnet,Mugil Cephalus,Striped Mullet,1
Calcasieu,2006-12-13,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,36
Calcasieu,2007-01-26,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,4
Calcasieu,2007-01-26,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,4
Calcasieu,2007-02-22,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,4
Calcasieu,2007-03-09,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,2007-03-09,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,16
Calcasieu,2007-04-11,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,2007-04-20,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,2
Calcasieu,2007-04-20,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,2007-04-20,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,2007-04-20,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,225
Calcasieu,2007-05-22,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,2007-05-22,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,2007-05-30,29.87972,-93.38028,Gillnet,Callinectes Sapidus,Blue Crab,1
Calcasieu,2007-06-05,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,2
Calcasieu,2007-06-05,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,4
Calcasieu,2007-06-05,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,2007-06-05,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,2007-06-05,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,2007-06-20,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,2007-07-09,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,2007-07-09,29.87972,-93.38028,Gillnet,Callinectes Sapidus,Blue Crab,4
Calcasieu,2007-07-09,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,2007-07-09,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,2007-07-24,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,2007-07-24,29.87972,-93.38028,Gillnet,Dasyatis Sabina,Atlantic Stingray,1
Calcasieu,2007-08-07,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,2007-08-07,29.87972,-93.38028,Gillnet,Elops Saurus,Ladyfish,1
Calcasieu,2007-09-20,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,2007-09-27,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,2007-09-27,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,2007-11-20,29.87972,-93.38028,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,2007-11-20,29.87972,-93.38028,Gillnet,Mugil Cephalus,Striped Mullet,1
Calcasieu,2007-11-20,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,16
Calcasieu,2007-11-20,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,2007-12-10,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,9
Calcasieu,2008-01-22,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,100
Calcasieu,2008-02-15,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,9
Calcasieu,2008-04-08,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,2008-04-08,29.87972,-93.38028,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,2008-04-08,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,9
Calcasieu,2008-04-08,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,16
Calcasieu,2008-04-22,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,2008-04-22,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,2008-04-22,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,2008-05-13,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,2
Calcasieu,2008-05-13,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,2008-05-21,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,2008-05-21,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Calcasieu,2008-05-21,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,2008-06-03,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,2008-07-10,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1170
Calcasieu,2008-07-10,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,2008-07-25,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,2008-07-25,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1320
Calcasieu,2008-07-25,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,4
Calcasieu,2008-08-06,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,2
Calcasieu,2008-08-06,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,2008-08-06,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,400
Calcasieu,2008-09-25,29.87972,-93.38028,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,2008-09-29,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,2008-09-29,29.87972,-93.38028,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,2008-11-20,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,4
Calcasieu,2008-12-15,29.87972,-93.38028,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,2008-12-15,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,2008-12-15,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,9
Calcasieu,2009-01-22,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,16
Calcasieu,2009-03-11,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,9
Calcasieu,2009-03-11,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,2009-04-15,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,2009-05-07,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,2
Calcasieu,2009-05-20,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,2009-05-20,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,2009-05-20,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,16
Calcasieu,2009-05-20,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,2009-06-03,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,2009-07-14,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,4
Calcasieu,2009-07-14,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,2009-08-11,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,2
Calcasieu,2009-08-11,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,2009-08-25,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,2009-09-16,29.87972,-93.38028,Gillnet,Atractosteus Spatula,Alligator Gar,1
Calcasieu,2009-09-16,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,2009-09-16,29.87972,-93.38028,Gillnet,Elops Saurus,Ladyfish,1
Calcasieu,2009-09-28,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,2009-09-28,29.87972,-93.38028,Gillnet,Cynoscion Arenarius,Sand Seatrout,1
Calcasieu,2009-10-14,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,2009-12-07,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,16
Calcasieu,2010-01-21,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,2010-03-30,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,2010-03-30,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,4
Calcasieu,2010-03-30,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,9
Calcasieu,2010-04-21,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,2010-04-26,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,2010-05-25,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,2010-05-25,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,2010-05-25,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,2010-06-07,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,2010-06-07,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,2010-06-07,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,2010-07-29,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,2010-08-16,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,2010-08-16,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,2010-09-29,29.87972,-93.38028,Gillnet,Dasyatis Sabina,Atlantic Stingray,1
Calcasieu,2010-10-07,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,2010-11-23,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,2010-11-23,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,2010-11-23,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,4
Calcasieu,2010-12-06,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,4
Calcasieu,2011-03-31,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,7
Calcasieu,2011-04-13,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,2011-05-17,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,2011-05-17,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,16
Calcasieu,2011-07-20,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,2011-08-05,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,2011-08-23,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,2011-08-23,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,2011-08-23,29.87972,-93.38028,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,2011-08-23,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,25
Calcasieu,2011-11-29,29.87972,-93.38028,Gillnet,Mugil Cephalus,Striped Mullet,4
Calcasieu,2011-12-12,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,6
Calcasieu,2012-04-10,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,2012-04-24,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,2012-05-03,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,2012-06-06,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,2012-06-06,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,2012-06-21,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,2012-07-18,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,2012-07-18,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,2012-09-11,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,2012-09-24,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,2012-09-24,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,2012-11-20,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,2012-12-11,29.87972,-93.38028,Gillnet,Mugil Cephalus,Striped Mullet,4
Calcasieu,2013-02-15,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,2013-02-15,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,49
Calcasieu,2013-02-15,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,2013-05-13,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,4
Calcasieu,2013-05-13,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,2013-05-24,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,2
Calcasieu,2013-05-24,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,16
Calcasieu,2013-06-21,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,4
Calcasieu,2013-06-21,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,36
Calcasieu,2013-07-19,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,2013-11-19,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,16
Calcasieu,2013-11-19,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,2013-11-19,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,2013-11-19,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,4
Calcasieu,2013-12-04,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,2014-01-22,29.87972,-93.38028,Gillnet,Mugil Cephalus,Striped Mullet,9
Calcasieu,2014-03-14,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,2014-03-14,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,2014-05-19,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,2014-07-23,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,2014-08-20,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,2014-12-01,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,81
Calcasieu,2014-12-01,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,2015-01-06,29.87972,-93.38028,Gillnet,Archosargus Probatocephalus,Sheepshead,1
Calcasieu,2015-05-04,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,2015-05-04,29.87972,-93.38028,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,2015-06-18,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,2015-07-21,29.87972,-93.38028,Gillnet,Callinectes Sapidus,Blue Crab,1
Calcasieu,2015-11-03,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,2016-01-05,29.87972,-93.38028,Gillnet,Mugil Cephalus,Striped Mullet,4
Calcasieu,2016-03-02,29.87972,-93.38028,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,2016-08-10,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,2
Calcasieu,2016-08-10,29.87972,-93.38028,Gillnet,Callinectes Sapidus,Blue Crab,1
Calcasieu,2017-05-23,29.87972,-93.38028,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,2017-05-23,29.87972,-93.38028,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,2018-04-18,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,2018-05-03,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,2018-07-18,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,2018-09-13,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,2018-09-27,29.87972,-93.38028,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,2018-09-27,29.87972,-93.38028,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Calcasieu,2018-09-27,29.87972,-93.38028,Gillnet,Brevoortia Patronus,Gulf Menhaden,9
Calcasieu,2018-09-27,29.87972,-93.38028,Gillnet,Leiostomus Xanthurus,Spot,1
Calcasieu,2018-09-27,29.87972,-93.38028,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,2018-09-27,29.87972,-93.38028,Gillnet,Penaeus Setiferus,White Shrimp,16
Calcasieu,1991-11-25,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,4
Calcasieu,1991-11-25,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,1991-11-25,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,16
Calcasieu,1992-01-15,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,5
Calcasieu,1992-02-27,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,1992-03-12,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,1992-03-12,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,1992-03-26,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,1992-03-26,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,1992-04-07,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,4
Calcasieu,1992-04-28,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,1992-05-07,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,1992-05-27,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,1992-05-27,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,2
Calcasieu,1992-05-27,30.04861,-93.31833,Gillnet,Paralichthys Lethostigma,Southern Flounder,1
Calcasieu,1992-05-27,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,1992-05-27,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,4
Calcasieu,1992-06-09,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,1992-06-09,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,1992-06-09,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,1992-06-09,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,4
Calcasieu,1992-06-18,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,1992-06-18,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,2
Calcasieu,1992-06-18,30.04861,-93.31833,Gillnet,Mugil Cephalus,Striped Mullet,1
Calcasieu,1992-06-18,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,1992-06-18,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,1992-08-04,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,4
Calcasieu,1992-08-06,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,1992-08-06,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,4
Calcasieu,1992-09-17,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,1992-10-12,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,4
Calcasieu,1993-01-06,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,1993-02-02,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,1993-05-26,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,1993-07-19,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,1993-07-19,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,1993-07-19,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,1993-07-26,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,1993-08-11,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,1993-08-11,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,4
Calcasieu,1993-08-24,30.04861,-93.31833,Gillnet,Elops Saurus,Ladyfish,1
Calcasieu,1993-10-05,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,6
Calcasieu,1993-10-05,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,1993-11-17,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,9
Calcasieu,1993-11-17,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,1994-01-19,30.04861,-93.31833,Gillnet,Alosa Chrysochloris,Skipjack Herring,1
Calcasieu,1994-03-03,30.04861,-93.31833,Gillnet,Archosargus Probatocephalus,Sheepshead,1
Calcasieu,1994-03-03,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,1994-05-04,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,1994-05-04,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,4
Calcasieu,1994-05-09,30.04861,-93.31833,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,1994-06-29,30.04861,-93.31833,Gillnet,Arius Felis,Sea Catfish,2
Calcasieu,1994-06-29,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,1994-07-06,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,10
Calcasieu,1994-07-06,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,1994-07-26,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
