source_id,area1,area2,action,location,site,plot,survival,log_size,log_size_next,id,transition,repro,flower_n,flower_n_int
T37_18_2022,3.89,5.54,grow,Tampico,37,18,1,1.358409157630355,1.7119945007591924,5942,t2,0,0,0
T37_18_2022,39.57,46.5,grow,Tampico,37,18,1,3.678071255397333,3.8394523125933104,5943,t2,0,0,0
T37_18_2022,4.05,6.02,grow,Tampico,37,18,1,1.3987168811184478,1.7950872593207297,5944,t2,0,0,0
T37_18_2022,11.58,16.19,grow,Tampico,37,18,1,2.449279472144849,2.784393767689544,5945,t2,0,0,0
T37_18_2022,20.25,27.87,grow,Tampico,37,18,1,3.0081547935525483,3.327550841493857,5946,t2,0,0,0
T37_18_2022,17.15,21.87,grow,Tampico,37,18,1,2.8419981736119486,3.0851158346886765,5947,t2,0,0,0
T37_18_2022,21.61,27.22,grow,Tampico,37,18,1,3.0731561705187946,3.30395199722332,5948,t2,0,0,0
T37_18_2022,4.09,6.49,grow,Tampico,37,18,1,1.4085449700547104,1.8702625307159986,5949,t2,0,0,0
T37_18_2022,2.74,5.16,grow,Tampico,37,18,1,1.007957920399979,1.6409365794934714,5950,t2,0,0,0
T37_18_2022,17.9,32.87,grow,Tampico,37,18,1,2.884800712846709,3.4925603876761278,5951,t2,0,0,0
T37_18_2022,11.37,13.82,grow,Tampico,37,18,1,2.4309783077624445,2.626116818339524,5952,t2,0,0,0
T37_18_2022,12.37,14.29,grow,Tampico,37,18,1,2.5152741864043966,2.659559991941776,5953,t2,0,0,0
T37_18_2022,28.86,32.58,grow,Tampico,37,18,1,3.3624565533457247,3.4836986031738992,5954,t2,0,0,0
T37_18_2022,8.88,12.98,grow,Tampico,37,18,1,2.1838015570040787,2.563409711275944,5955,t2,0,0,0
T37_18_2022,9.11,14.44,grow,Tampico,37,18,1,2.209372711271867,2.67000213346468,5956,t2,0,0,0
T37_18_2022,1.95,7.68,grow,Tampico,37,18,1,0.6678293725756554,2.038619547159581,5957,t2,0,0,0
T37_18_2022,19.85,26.17,grow,Tampico,37,18,1,2.9882040071331994,3.2646137165420543,5958,t2,0,0,0
T37_18_2022,65.83,74.23,grow,Tampico,37,18,1,4.187075661479786,4.307168381129456,5959,t2,0,0,0
T37_18_2022,6.45,7.33,grow,Tampico,37,18,1,1.864080130807681,1.9919755158985601,5960,t2,0,0,0
T37_18_2022,2.48,5.96,grow,Tampico,37,18,1,0.9082585601768908,1.7850704810772584,5961,t2,0,0,0
T37_18_2022,38.72,44.65,grow,Tampico,37,18,1,3.656356262408376,3.798854307322508,5962,t2,0,0,0
T37_18_2022,4.86,6.91,grow,Tampico,37,18,1,1.5810384379124025,1.9329696377795786,5963,t2,0,0,0
T37_18_2022,10.97,12.08,grow,Tampico,37,18,1,2.395164274287139,2.4915511925066687,5964,t2,0,0,0
T37_18_2022,46.12,69.25,grow,Tampico,37,18,1,3.8312466954008584,4.237723145067448,5965,t2,0,0,0
T37_18_2022,30.33,33.1,grow,Tampico,37,18,1,3.4121373217004898,3.4995332823830174,5966,t2,0,0,0
T37_18_2022,57.05,61.32,grow,Tampico,37,18,1,4.0439280763080845,4.116106054003613,5967,t2,0,0,0
T37_18_2022,7.8,9.39,grow,Tampico,37,18,1,2.0541237336955462,2.2396452932201716,5968,t2,0,0,0
T37_18_2022,22.83,31.56,grow,Tampico,37,18,1,3.1280754605417043,3.4518904959776733,5969,t2,0,0,0
T37_18_2022,62.44,69.71,grow,Tampico,37,18,1,4.134206095647231,4.244343779498307,5970,t2,0,0,0
T37_18_2022,2.33,6.85,grow,Tampico,37,18,1,0.8458682675776092,1.9242486522741338,5971,t2,0,0,0
T37_18_2022,8.42,11.47,grow,Tampico,37,18,1,2.130609828254235,2.4397349311412793,5972,t2,0,0,0
T37_18_2022,1.93,3.99,grow,Tampico,37,18,1,0.6575200029167941,1.3837912309017721,5973,t2,0,0,0
T37_18_2022,5.5,7.55,grow,Tampico,37,18,1,1.7047480922384253,2.0215475632609334,5974,t2,0,0,0
T37_18_2022,32.03,34.98,grow,Tampico,37,18,1,3.466672963621067,3.554776469590456,5975,t2,0,0,0
T37_18_2022,2.71,4.9,grow,Tampico,37,18,1,0.9969486348916096,1.589235205116581,5976,t2,0,0,0
T37_18_2022,10.25,20.47,grow,Tampico,37,18,1,2.327277705584417,3.018960399673198,5977,t2,0,0,0
T37_18_2022,7.4,12.71,grow,Tampico,37,18,1,2.0014800002101243,2.542389085201363,5978,t2,0,0,0
T37_18_2022,3.52,6.49,grow,Tampico,37,18,1,1.2584609896100056,1.8702625307159986,5979,t2,0,0,0
T37_18_2022,6.73,15.83,grow,Tampico,37,18,1,1.9065751436566365,2.761906873892921,5980,t2,0,0,0
T37_18_2022,179.5,181.24,same,Tampico,37,18,1,5.190175207928333,5.199822119798937,5981,t2,1,0.5594210784994942,1
T37_18_2022,16.95,16.79,same,Tampico,37,18,1,2.830267833826459,2.8207834710894493,5982,t2,0,0,0
T37_18_2022,41,41.39,same,Tampico,37,18,1,3.713572066704308,3.7230393057606412,5983,t2,0,0,0
T37_18_2022,18.06,18.4,same,Tampico,37,18,1,2.8936995479888394,2.91235066461494,5984,t2,0,0,0
T37_18_2022,91.83,89.34,same,Tampico,37,18,1,4.519939041625431,4.492449315923973,5985,t2,0,0,0
T37_18_2022,12.83,13.04,same,Tampico,37,18,1,2.551786178627545,2.5680215564985067,5986,t2,0,0,0
T37_18_2022,15.86,16.36,same,Tampico,37,18,1,2.7638002162067017,2.794839331174601,5987,t2,0,0,0
T37_18_2022,22.85,23.22,same,Tampico,37,18,1,3.128951117340214,3.1450139762697455,5988,t2,0,0,0
T37_18_2022,59.59,57.73,same,Tampico,37,18,1,4.087487774758888,4.055776969072842,5989,t2,0,0,0
T37_18_2022,2.52,2.51,same,Tampico,37,18,1,0.9242589015233319,0.9202827531436925,5990,t2,0,0,0
T37_18_2022,22.28,22.59,same,Tampico,37,18,1,3.1036894150590832,3.1175073304799117,5991,t2,0,0,0
T37_18_2022,13.81,4.57,shrink,Tampico,37,18,1,2.6253929674212007,1.5195132049061133,5992,t2,0,0,0
T37_18_2022,50.69,36.62,shrink,Tampico,37,18,1,3.925728652484258,3.6005945392463645,5993,t2,0,0,0
T37_18_2022,16.21,7.37,shrink,Tampico,37,18,1,2.785628335747585,1.9974177062012453,5994,t2,0,0,0
T37_18_2022,9.16,8.7,shrink,Tampico,37,18,1,2.214846178686039,2.163323025660538,5995,t2,0,0,0
T37_18_2022,96.36,36.71,shrink,Tampico,37,18,1,4.568091177746671,3.603049197508743,5996,t2,1,0.4923699857830221,0
T37_18_2022,35.19,0.78,shrink,Tampico,37,18,1,3.5607619513334936,-0.2484613592984996,5997,t2,0,0,0
T37_18_2022,38.35,26.59,shrink,Tampico,37,18,1,3.646754527813265,3.2805352052549286,5998,t2,0,0,0
T37_18_2022,39.74,14.22,shrink,Tampico,37,18,1,3.6823582371236707,2.6546494243750947,5999,t2,0,0,0
T37_18_2022,14.04,8.9,shrink,Tampico,37,18,1,2.641910398597665,2.186051276738094,6000,t2,0,0,0
T37_18_2022,131.98,99.28,shrink,Tampico,37,18,1,4.882650395955276,4.5979441408963515,6001,t2,1,0.526274632553599,1
T37_18_2022,99.5,93.86,shrink,Tampico,37,18,1,4.600157644164547,4.541804310366271,6002,t2,0,0,0
T37_18_2022,7.68,6.07,shrink,Tampico,37,18,1,2.038619547159581,1.803358605071407,6003,t2,0,0,0
T37_18_2022,52.69,23.4,shrink,Tampico,37,18,1,3.9644256842211942,3.152736022363656,6004,t2,0,0,0
T37_18_2022,39.45,35.75,shrink,Tampico,37,18,1,3.6750340472918834,3.5765502691400166,6005,t2,0,0,0
T37_18_2022,25.23,14.3,shrink,Tampico,37,18,1,3.2280337626529665,2.6602595372658615,6006,t2,0,0,0
T37_18_2022,49.28,43.78,shrink,Tampico,37,18,1,3.8975183192252643,3.779177092094717,6007,t2,0,0,0
T37_18_2022,26.58,11.86,shrink,Tampico,37,18,1,3.2801590532850993,2.4731713935695794,6008,t2,0,0,0
T37_18_2022,110.27,5.37,shrink,Tampico,37,18,1,4.702931903770587,1.6808279085207734,6009,t2,1,0.5069037426131818,1
T37_18_2022,3.23,2.14,shrink,Tampico,37,18,1,1.172482137234565,0.7608058290337602,6010,t2,0,0,0
T37_18_2022,23.29,15.83,shrink,Tampico,37,18,1,3.1480240838962494,2.761906873892921,6011,t2,0,0,0
T37_18_2022,25.2,20.99,shrink,Tampico,37,18,1,3.2268439945173775,3.0440461338325417,6012,t2,0,0,0
T37_18_2022,15.98,13.13,shrink,Tampico,37,18,1,2.7713379403381286,2.574899688314705,6013,t2,0,0,0
T37_18_2022,5.61,5.23,shrink,Tampico,37,18,1,1.724550719534605,1.6544112780768316,6014,t2,0,0,0
T37_18_2022,51.69,39.92,shrink,Tampico,37,18,1,3.945264339207948,3.686877451443263,6015,t2,0,0,0
T37_18_2022,30.5,6.26,shrink,Tampico,37,18,1,3.417726683613366,1.8341801851120072,6016,t2,0,0,0
T37_18_2022,38.18,26.52,shrink,Tampico,37,18,1,3.6423118182976015,3.277899165317662,6017,t2,0,0,0
T37_18_2022,19.22,10.7,shrink,Tampico,37,18,1,2.9559514035421466,2.3702437414678603,6018,t2,0,0,0
T37_18_2022,8.67,4.04,shrink,Tampico,37,18,1,2.1598687907924505,1.3962446919730587,6019,t2,0,0,0
T37_18_2022,10.59,9.9,shrink,Tampico,37,18,1,2.359910159613315,2.2925347571405443,6020,t2,0,0,0
T37_18_2022,5.57,4.59,shrink,Tampico,37,18,1,1.7173950539391927,1.5238800240724537,6021,t2,0,0,0
T37_18_2022,6.6,2.53,shrink,Tampico,37,18,1,1.8870696490323797,0.9282193027394288,6022,t2,0,0,0
T37_18_2022,41.07,38.88,shrink,Tampico,37,18,1,3.7152779279684673,3.6604799795922385,6023,t2,0,0,0
T37_18_2022,42.83,28.22,shrink,Tampico,37,18,1,3.7572387916272794,3.340030946424668,6024,t2,0,0,0
T37_18_2022,34.04,32.22,shrink,Tampico,37,18,1,3.5275363037051735,3.472587377748828,6025,t2,0,0,0
T37_18_2022,5.29,2.87,shrink,Tampico,37,18,1,1.665818245870208,1.0543120297715298,6026,t2,0,0,0
T37_19_2022,0,1.5,born,Tampico,37,19,NA,NA,0.4054651081081644,6027,t2,NA,NA,NA
T37_19_2022,2.2,0,dead,Tampico,37,19,0,0.7884573603642703,NA,6028,t2,0,0,0
T37_19_2022,8.47,0,dead,Tampico,37,19,0,2.136530508663963,NA,6029,t2,0,0,0
T37_19_2022,24.82,0,dead,Tampico,37,19,0,3.211649779776461,NA,6030,t2,0,0,0
T37_19_2022,10.1,14.1,grow,Tampico,37,19,1,2.3125354238472138,2.6461747973841225,6031,t2,0,0,0
T37_19_2022,53.08,58.21,grow,Tampico,37,19,1,3.9718002094640066,4.064057161283644,6032,t2,0,0,0
T37_19_2022,72.48,89.52,grow,Tampico,37,19,1,4.283310661734724,4.494462064003669,6033,t2,0,0,0
T37_19_2022,9.99,19.07,grow,Tampico,37,19,1,2.301584592660462,2.9481164196123277,6034,t2,0,0,0
T37_19_2022,53.31,60.52,grow,Tampico,37,19,1,3.9761239308346696,4.102973888920155,6035,t2,0,0,0
T37_19_2022,33.14,46.4,grow,Tampico,37,19,1,3.500741011998417,3.8372994592322094,6036,t2,0,0,0
T37_19_2022,22.35,24.66,grow,Tampico,37,19,1,3.106826321059578,3.2051824977361982,6037,t2,0,0,0
T37_19_2022,37.67,42.52,grow,Tampico,37,19,1,3.62886402170395,3.749974553473747,6038,t2,0,0,0
T37_19_2022,11.59,15.98,grow,Tampico,37,19,1,2.4501426573516603,2.7713379403381286,6039,t2,0,0,0
T37_19_2022,5.51,13.85,grow,Tampico,37,19,1,1.706564623164823,2.6282852326333477,6040,t2,0,0,0
T37_19_2022,17.43,22.15,grow,Tampico,37,19,1,2.8581928595319295,3.0978374964911444,6041,t2,0,0,0
T37_19_2022,8.76,12.14,grow,Tampico,37,19,1,2.1701959049483,2.4965057856313524,6042,t2,0,0,0
T37_19_2022,14.73,28.35,grow,Tampico,37,19,1,2.689886230474539,3.3446270301737613,6043,t2,0,0,0
T37_19_2022,9.44,19.59,grow,Tampico,37,19,1,2.244955980157409,2.9750192319564492,6044,t2,0,0,0
T37_19_2022,12.77,18.08,grow,Tampico,37,19,1,2.547098670044448,2.89480635496403,6045,t2,0,0,0
T37_19_2022,11.06,17.81,grow,Tampico,37,19,1,2.403334996094189,2.87976009730157,6046,t2,0,0,0
T37_19_2022,2.14,4.32,grow,Tampico,37,19,1,0.7608058290337602,1.463255402256019,6047,t2,0,0,0
T37_19_2022,8.35,11.9,grow,Tampico,37,19,1,2.122261538862764,2.4765384001174837,6048,t2,0,0,0
T37_19_2022,31.39,33.83,grow,Tampico,37,19,1,3.4464893708538624,3.521347982792617,6049,t2,0,0,0
T37_19_2022,4.37,5.77,grow,Tampico,37,19,1,1.4747630091074988,1.7526720805200082,6050,t2,0,0,0
T37_19_2022,20.2,29.91,grow,Tampico,37,19,1,3.005682604407159,3.398192872641857,6051,t2,0,0,0
T37_19_2022,161.07,186.38,grow,Tampico,37,19,1,5.081839053102588,5.22778760035751,6052,t2,1,0.5477441068857946,1
T37_19_2022,2.67,3.62,grow,Tampico,37,19,1,0.9820784724121582,1.2864740258376797,6053,t2,0,0,0
T37_19_2022,52.05,54.68,grow,Tampico,37,19,1,3.952204795060978,4.001498011855749,6054,t2,0,0,0
T37_19_2022,22.24,25.3,grow,Tampico,37,19,1,3.1018924693823817,3.2308043957334744,6055,t2,0,0,0
T37_19_2022,74.97,82.88,grow,Tampico,37,19,1,4.31708803351497,4.4173937785111725,6056,t2,1,0.46531570649041426,0
T37_19_2022,13.61,16.91,grow,Tampico,37,19,1,2.6108048166633746,2.827905162910489,6057,t2,0,0,0
T37_19_2022,21,22.74,grow,Tampico,37,19,1,3.044522437723423,3.12412548832239,6058,t2,0,0,0
T37_19_2022,17.38,22.13,grow,Tampico,37,19,1,2.8553201198372458,3.0969341540629585,6059,t2,0,0,0
T37_19_2022,28.2,34.69,grow,Tampico,37,19,1,3.339321977944068,3.5464514609816584,6060,t2,0,0,0
T37_19_2022,3.87,5.25,grow,Tampico,37,19,1,1.3532545070416904,1.6582280766035324,6061,t2,0,0,0
T37_19_2022,16,27.16,grow,Tampico,37,19,1,2.772588722239781,3.3017453026904953,6062,t2,0,0,0
T37_19_2022,24.4,27.74,grow,Tampico,37,19,1,3.1945831322991562,3.3228754148866853,6063,t2,0,0,0
T37_19_2022,2.24,4.81,grow,Tampico,37,19,1,0.8064758658669485,1.5706970841176697,6064,t2,0,0,0
T37_19_2022,26.59,27.24,same,Tampico,37,19,1,3.2805352052549286,3.3046864812813115,6065,t2,0,0,0
T37_19_2022,71.36,74.54,same,Tampico,37,19,1,4.267737488271754,4.311335894051113,6066,t2,0,0,0
T37_19_2022,4.17,4.33,same,Tampico,37,19,1,1.4279160358107101,1.4655675420143985,6067,t2,0,0,0
T37_19_2022,44.25,45.3,same,Tampico,37,19,1,3.7898553714539385,3.8133070324889884,6068,t2,0,0,0
T37_19_2022,32.25,32.26,same,Tampico,37,19,1,3.4735180432417816,3.4738280726970627,6069,t2,0,0,0
T37_19_2022,8.95,9.38,same,Tampico,37,19,1,2.191653532286764,2.238579763018133,6070,t2,0,0,0
T37_19_2022,21.37,20.45,same,Tampico,37,19,1,3.0619880693310564,3.017982882488811,6071,t2,0,0,0
T37_19_2022,33.19,32.47,same,Tampico,37,19,1,3.502248625731883,3.4803165861147547,6072,t2,0,0,0
T37_19_2022,26.44,27.22,same,Tampico,37,19,1,3.2748780149834857,3.30395199722332,6073,t2,0,0,0
T37_19_2022,21.36,21.68,same,Tampico,37,19,1,3.061520014091994,3.0763901765714454,6074,t2,0,0,0
T37_19_2022,40.46,42.46,same,Tampico,37,19,1,3.7003138317395994,3.74856245627511,6075,t2,0,0,0
T37_19_2022,64.77,66.8,same,Tampico,37,19,1,4.170842533194826,4.2017030805426,6076,t2,0,0,0
T37_19_2022,58.94,60.9,same,Tampico,37,19,1,4.076519977309548,4.109233174715851,6077,t2,0,0,0
T37_19_2022,56.53,58.06,same,Tampico,37,19,1,4.0347714706871995,4.061476958596484,6078,t2,0,0,0
T37_19_2022,50.65,38.56,shrink,Tampico,37,19,1,3.9249392306946924,3.652215469742345,6079,t2,0,0,0
T37_19_2022,36.8,32.67,shrink,Tampico,37,19,1,3.6054978451748854,3.4864572256129787,6080,t2,0,0,0
T37_19_2022,48.31,28.79,shrink,Tampico,37,19,1,3.8776385785663154,3.3600281046240843,6081,t2,0,0,0
T37_19_2022,13,10.42,shrink,Tampico,37,19,1,2.5649493574615367,2.343727036325221,6082,t2,0,0,0
T37_19_2022,108.79,17.47,shrink,Tampico,37,19,1,4.689419418432991,2.8604851241459652,6083,t2,1,0.5054473044742113,1
T37_19_2022,35.01,23.56,shrink,Tampico,37,19,1,3.555633734966574,3.159550358783386,6084,t2,0,0,0
T37_19_2022,34.89,27.66,shrink,Tampico,37,19,1,3.5522002551986827,3.319987326236612,6085,t2,0,0,0
T37_19_2022,40.86,32.14,shrink,Tampico,37,19,1,3.710151589389476,3.4701013603093664,6086,t2,0,0,0
T37_19_2022,2.58,1.92,shrink,Tampico,37,19,1,0.9477893989335261,0.6523251860396901,6087,t2,0,0,0
T37_19_2022,10.67,9.42,shrink,Tampico,37,19,1,2.367436065313662,2.2428350885882717,6088,t2,0,0,0
T37_19_2022,2.25,1.72,shrink,Tampico,37,19,1,0.8109302162163288,0.5423242908253617,6089,t2,0,0,0
T37_19_2022,4.4,2.9,shrink,Tampico,37,19,1,1.4816045409242156,1.0647107369924282,6090,t2,0,0,0
T37_19_2022,79.54,68.22,shrink,Tampico,37,19,1,4.376260039779544,4.2227377769905,6091,t2,0,0,0
T37_19_2022,80.16,75.81,shrink,Tampico,37,19,1,4.384024637336554,4.328230210068212,6092,t2,1,0.4725304431034988,0
T37_20_2022,35.47,0,dead,Tampico,37,20,0,3.5686872687855304,NA,6093,t2,0,0,0
T37_20_2022,37.31,54.34,grow,Tampico,37,20,1,3.6192613872330663,3.9952606039982017,6094,t2,0,0,0
T37_20_2022,41.98,46.19,grow,Tampico,37,20,1,3.7371933143924867,3.832763324442514,6095,t2,0,0,0
T37_20_2022,2.15,3.11,grow,Tampico,37,20,1,0.7654678421395714,1.1346227261911428,6096,t2,0,0,0
T37_20_2022,21.99,23.46,grow,Tampico,37,20,1,3.09058780456667,3.1552968432253294,6097,t2,0,0,0
T37_20_2022,15.73,18.11,grow,Tampico,37,20,1,2.7555697170701863,2.896464271895322,6098,t2,0,0,0
T37_20_2022,2.22,6.72,grow,Tampico,37,20,1,0.7975071958841882,1.9050881545350582,6099,t2,0,0,0
T37_20_2022,10.53,18.68,grow,Tampico,37,20,1,2.354228326145884,2.9274534328006965,6100,t2,0,0,0
T37_20_2022,24.72,34.81,grow,Tampico,37,20,1,3.20761263258949,3.5499047018233476,6101,t2,0,0,0
T37_20_2022,3.81,4.57,grow,Tampico,37,20,1,1.3376291891386096,1.5195132049061133,6102,t2,0,0,0
T37_20_2022,2.98,3.88,grow,Tampico,37,20,1,1.091923300517313,1.355835153635182,6103,t2,0,0,0
T37_20_2022,50.07,65.21,grow,Tampico,37,20,1,3.9134220263418533,4.177612831405111,6104,t2,0,0,0
T37_20_2022,45.22,59.88,grow,Tampico,37,20,1,3.811539466849824,4.092342559551428,6105,t2,0,0,0
T37_20_2022,8.65,17.55,grow,Tampico,37,20,1,2.157559320943788,2.865053949911875,6106,t2,0,0,0
T37_20_2022,3.96,6.09,grow,Tampico,37,20,1,1.3762440252663892,1.8066480817218056,6107,t2,0,0,0
T37_20_2022,22.98,26.83,grow,Tampico,37,20,1,3.1346242724206097,3.2895206644375325,6108,t2,0,0,0
T37_20_2022,3.04,3.23,grow,Tampico,37,20,1,1.1118575154181303,1.172482137234565,6109,t2,0,0,0
T37_20_2022,2.64,4.4,grow,Tampico,37,20,1,0.9707789171582248,1.4816045409242156,6110,t2,0,0,0
T37_20_2022,47.15,52.56,grow,Tampico,37,20,1,3.8533340090794663,3.961955374176355,6111,t2,0,0,0
T37_20_2022,9.75,11.01,grow,Tampico,37,20,1,2.277267285009756,2.3988039507345884,6112,t2,0,0,0
T37_20_2022,2.08,3.77,grow,Tampico,37,20,1,0.7323678937132266,1.3270750014599193,6113,t2,0,0,0
T37_20_2022,2.32,7.16,grow,Tampico,37,20,1,0.8415671856782185,1.9685099809725544,6114,t2,0,0,0
T37_20_2022,40.26,42.4,grow,Tampico,37,20,1,3.695358420211645,3.7471483622379123,6115,t2,0,0,0
T37_20_2022,17.42,28.45,grow,Tampico,37,20,1,2.857618971424357,3.34814816057234,6116,t2,0,0,0
T37_20_2022,3.14,8.69,grow,Tampico,37,20,1,1.144222799920162,2.162172939277301,6117,t2,0,0,0
T37_20_2022,6.1,14.02,grow,Tampico,37,20,1,1.8082887711792655,2.640484881606444,6118,t2,0,0,0
T37_20_2022,42.42,49.5,grow,Tampico,37,20,1,3.7476199491365363,3.901972669574645,6119,t2,0,0,0
T37_20_2022,15.67,17.56,grow,Tampico,37,20,1,2.7517480563679295,2.8656235882069705,6120,t2,0,0,0
T37_20_2022,56.87,61.07,grow,Tampico,37,20,1,4.040767961318708,4.112020747235043,6121,t2,0,0,0
T37_20_2022,46.99,49.83,grow,Tampico,37,20,1,3.849934813114724,3.908617212293313,6122,t2,0,0,0
T37_20_2022,27.04,40.68,grow,Tampico,37,20,1,3.2973172511747633,3.7057365711803594,6123,t2,0,0,0
T37_20_2022,7.44,7.89,grow,Tampico,37,20,1,2.0068708488450007,2.065596134857783,6124,t2,0,0,0
T37_20_2022,213.82,266.14,grow,Tampico,37,20,1,5.365134539585354,5.584022486115597,6125,t2,1,0.5782790041162652,1
T37_20_2022,7.47,7.66,same,Tampico,37,20,1,2.010894999144726,2.0360119837525,6126,t2,0,0,0
T37_20_2022,91.19,91.41,same,Tampico,37,20,1,4.512945241945574,4.515354881665727,6127,t2,0,0,0
T37_20_2022,26.12,27.36,same,Tampico,37,20,1,3.2627013044082305,3.3090820927543496,6128,t2,0,0,0
T37_20_2022,24.75,24.6,same,Tampico,37,20,1,3.2088254890146994,3.202746442938317,6129,t2,0,0,0
T37_20_2022,41.52,37.5,shrink,Tampico,37,20,1,3.7261752388576332,3.624340932976365,6130,t2,0,0,0
T37_20_2022,19.69,14.72,shrink,Tampico,37,20,1,2.9801108926510342,2.6892071133007303,6131,t2,0,0,0
T37_20_2022,12.64,8.67,shrink,Tampico,37,20,1,2.5368663887187113,2.1598687907924505,6132,t2,0,0,0
T37_20_2022,66.43,34.42,shrink,Tampico,37,20,1,4.19614876167715,3.5386377907833935,6133,t2,0,0,0
T37_20_2022,45.13,40.51,shrink,Tampico,37,20,1,3.80954721383891,3.701548857214599,6134,t2,0,0,0
T37_20_2022,14.79,7.39,shrink,Tampico,37,20,1,2.6939512767227085,2.0001277349601105,6135,t2,0,0,0
T37_20_2022,39.71,23.01,shrink,Tampico,37,20,1,3.6816030451431603,3.1359289040472746,6136,t2,0,0,0
T39_37_2022,0,4.06,born,Tampico,39,37,NA,NA,1.4011829736136412,6137,t2,NA,NA,NA
T39_37_2022,0,11.63,born,Tampico,39,37,NA,NA,2.453587966530573,6138,t2,NA,NA,NA
T39_37_2022,0,30.57,born,Tampico,39,37,NA,NA,3.420019135902743,6139,t2,NA,NA,NA
T39_37_2022,6.23,0,dead,Tampico,39,37,0,1.8293763327993617,NA,6140,t2,0,0,0
T39_37_2022,77.89,0,dead,Tampico,39,37,0,4.355297574931857,NA,6141,t2,1,0.46943410751004727,0
T39_37_2022,5.16,0,dead,Tampico,39,37,0,1.6409365794934714,NA,6142,t2,0,0,0
T39_37_2022,50.61,0,dead,Tampico,39,37,0,3.9241491852259864,NA,6143,t2,0,0,0
T39_37_2022,5.94,0,dead,Tampico,39,37,0,1.7817091333745536,NA,6144,t2,0,0,0
T39_37_2022,4.19,7.72,grow,Tampico,39,37,1,1.4327007339340465,2.0438143640366846,6145,t2,0,0,0
T39_37_2022,5.85,7.29,grow,Tampico,39,37,1,1.766441661243765,1.986503546020567,6146,t2,0,0,0
T39_37_2022,4.13,4.62,grow,Tampico,39,37,1,1.4182774069729414,1.5303947050936475,6147,t2,0,0,0
T39_37_2022,15.24,17.33,grow,Tampico,39,37,1,2.7239235502585,2.8524391037275145,6148,t2,0,0,0
T39_37_2022,7.2,8.09,grow,Tampico,39,37,1,1.9740810260220096,2.0906287310704004,6149,t2,0,0,0
T39_37_2022,5.01,6.46,grow,Tampico,39,37,1,1.6114359150967734,1.8656293177945105,6150,t2,0,0,0
T39_37_2022,14.65,16.31,grow,Tampico,39,37,1,2.6844403354630764,2.7917784166329223,6151,t2,0,0,0
T39_37_2022,11.41,12.23,grow,Tampico,39,37,1,2.4344901638739844,2.503891949699081,6152,t2,0,0,0
T39_37_2022,4.99,6.1,grow,Tampico,39,37,1,1.6074359097634274,1.8082887711792655,6153,t2,0,0,0
T39_37_2022,11.7,14.12,grow,Tampico,39,37,1,2.4595888418037104,2.647592232065096,6154,t2,0,0,0
T39_37_2022,1.26,2.28,grow,Tampico,39,37,1,0.23111172096338664,0.8241754429663494,6155,t2,0,0,0
T39_37_2022,16.37,18.07,grow,Tampico,39,37,1,2.7954503913830435,2.8942531046041373,6156,t2,0,0,0
T39_37_2022,17.06,26.02,grow,Tampico,39,37,1,2.836736542063533,3.2588654730843594,6157,t2,0,0,0
T39_37_2022,4.61,8.02,grow,Tampico,39,37,1,1.5282278570085572,2.081938421878423,6158,t2,0,0,0
T39_37_2022,2.83,3.8,grow,Tampico,39,37,1,1.0402767116551463,1.33500106673234,6159,t2,0,0,0
T39_37_2022,50.61,56.48,grow,Tampico,39,37,1,3.9241491852259864,4.033886593184986,6160,t2,0,0,0
T39_37_2022,14.17,15.09,grow,Tampico,39,37,1,2.6511270537025893,2.7140322727797574,6161,t2,0,0,0
T39_37_2022,26.11,28.22,grow,Tampico,39,37,1,3.2623183827110376,3.340030946424668,6162,t2,0,0,0
T39_37_2022,13.18,16.92,grow,Tampico,39,37,1,2.578700529074361,2.8284963541780774,6163,t2,0,0,0
T39_37_2022,15.29,17.44,grow,Tampico,39,37,1,2.727199019940971,2.8587664184808337,6164,t2,0,0,0
T39_37_2022,10.8,14.95,grow,Tampico,39,37,1,2.379546134130174,2.7047112998366956,6165,t2,0,0,0
T39_37_2022,13.17,14.03,grow,Tampico,39,37,1,2.5779415157551897,2.6411978941143697,6166,t2,0,0,0
T39_37_2022,13.82,16.53,grow,Tampico,39,37,1,2.626116818339524,2.805176911832933,6167,t2,0,0,0
T39_37_2022,15.94,30.71,grow,Tampico,39,37,1,2.768831673362069,3.424588334452731,6168,t2,0,0,0
T39_37_2022,17.92,25.32,grow,Tampico,39,37,1,2.8859174075467844,3.2315945972759756,6169,t2,0,0,0
T39_37_2022,8.58,9.65,grow,Tampico,39,37,1,2.149433913499871,2.2669579153508947,6170,t2,0,0,0
T39_37_2022,7.43,9.64,grow,Tampico,39,37,1,2.005525858729668,2.265921108622454,6171,t2,0,0,0
T39_37_2022,2.72,8.52,grow,Tampico,39,37,1,1.000631880307906,2.1424163408412245,6172,t2,0,0,0
T39_37_2022,24.19,25.96,grow,Tampico,39,37,1,3.185939324621936,3.2565568918358894,6173,t2,0,0,0
T39_37_2022,76.37,83.59,grow,Tampico,39,37,1,4.335589948900293,4.4259238957110645,6174,t2,1,0.4673099284664572,0
T39_37_2022,14.66,18.91,grow,Tampico,39,37,1,2.6851226964585053,2.9396908826703663,6175,t2,0,0,0
T39_37_2022,7.25,8.71,grow,Tampico,39,37,1,1.9810014688665833,2.1644717908644115,6176,t2,0,0,0
