source_id,site,plot,area1,action,location,area2,transition,survival,log_size,log_size_next,id,repro,flower_n,flower_n_int,cytes_per_polyp,polyps_per_cm2,seeds_exp,seeds_pois,totaloocytes
T20_11_2021,20,11,5.07,same,Tampico,5.044295774647887,t1,1,1.623340817603092,1.6182580552906738,3418,0,0,0,0.5503445778187148,18.9196055066992,0,0,0
T20_11_2021,20,11,14.65,same,Tampico,14.572887323943663,t1,1,2.6844403354630764,2.6791627696849614,3419,0,0,0,0.6418300710034182,17,0,0,0
T20_11_2021,20,11,38.42,same,Tampico,38.72845070422535,t1,1,3.6485781573404106,3.6565744902536603,3420,0,0,0,0.35338953579526355,19,0,0,0
T20_11_2021,20,11,43.3,same,Tampico,44.1825117370892,t1,1,3.768152635008444,3.7883290487319625,3421,0,0,0,0.3654107423769637,17.428662523188386,0,0,0
T20_11_2021,20,11,7.86,shrink,Tampico,5.306713615023474,t1,1,2.0617866064411152,1.6689727387611546,3422,0,0,0,0.1821886028628561,19,0,0,0
T20_11_2021,20,11,19.33,shrink,Tampico,6.597840375586854,t1,1,2.9616582932202395,1.8867423796654286,3423,0,0,0,2.2094571570375026,19,0,0,0
T20_11_2021,20,11,87.61,shrink,Tampico,16.60636150234741,t1,1,4.4728951466782725,2.8097858449842823,3424,0,0,0,0.43821523447109967,17,0,0,0
T20_11_2021,20,11,127.05,shrink,Tampico,103.60774647887324,t1,1,4.8445807097661735,4.640612099992121,3425,0,0,0,1.1356529627399232,17.108526483199977,0,0,0
T20_11_2021,20,11,24.88,shrink,Tampico,23.423427230046947,t1,1,3.2140642678709788,3.153736685210769,3426,0,0,0,1.7383313298320506,19,0,0,0
T20_11_2021,20,11,3.99,shrink,Tampico,2.0450469483568074,t1,1,1.3837912309017721,0.7154207468629333,3427,0,0,0,0.07006399938695851,17,0,0,0
T20_11_2021,20,11,28.5,shrink,Tampico,19.400704225352115,t1,1,3.349904087274605,2.9653093656863256,3428,0,0,0,1.7463473177739242,19,0,0,0
T20_11_2021,20,11,10.03,shrink,Tampico,5.763098591549295,t1,1,2.305580601973844,1.7514752799863649,3429,0,0,0,0.8933060906882716,17.386399606069286,0,0,0
T20_11_2021,20,11,19.97,shrink,Tampico,11.299107981220658,t1,1,2.994231147427724,2.4247237828874058,3430,0,0,0,0.7853676543644119,17,0,0,0
T20_11_2021,20,11,86.59,shrink,Tampico,66.515,t1,1,4.46118433545971,4.197427486135869,3431,1,1.4285470392211663,1,0.9354253690231719,19,0.9634790187549584,0,1
T20_11_2021,20,11,137.73,shrink,Tampico,89.94584507042254,t1,1,4.92529524692924,4.499207767783516,3432,1,1.577163240345192,2,0.5918410013971833,19,0.9696142162077155,0,1
T20_11_2021,20,11,48.24,shrink,Tampico,23.55537558685446,t1,1,3.87618855241893,3.1593540571259,3433,0,0,0,1.3574538813525923,17.68069648286188,0,0,0
T20_11_2021,20,11,41.4,shrink,Tampico,33.91150234741784,t1,1,3.7232808808312687,3.523754259120114,3434,0,0,0,0.7697597245802484,17.427461181034218,0,0,0
T20_11_2021,20,11,10.74,shrink,Tampico,8.760774647887324,t1,1,2.3739750890807185,2.1702843311627107,3435,0,0,0,1.1646023890070516,18.743104622717826,0,0,0
T20_11_2021,20,11,35.93,shrink,Tampico,30.437863849765257,t1,1,3.581572601125427,3.4156873547677544,3436,0,0,0,0.780605738300099,17,0,0,0
T20_11_2021,20,11,85.2,shrink,Tampico,78.22558685446009,t1,1,4.44500143383527,4.359596791661162,3437,1,1.42336499910284,1,1.4671633228780654,17,1.330389335712122,0,1
T20_11_2021,20,11,16.04,shrink,Tampico,11.087652582159624,t1,1,2.7750856024383683,2.405832109178854,3438,0,0,0,2.061668914891472,19,0,0,0
T20_11_2021,20,11,60.18,shrink,Tampico,52.06603286384976,t1,1,4.0973400712018995,3.95251277575397,3439,0,0,0,0.5493145141373288,18.56976143148247,0,0,0
T20_11_2021,20,11,104.74,shrink,Tampico,79.58413145539905,t1,1,4.651481088851342,4.376814719401383,3440,1,1.4894832936301658,1,0.7392501047748246,18.496047253298215,0.8965916041139332,0,1
T20_11_2021,20,11,58.51,shrink,Tampico,33.29415492957746,t1,1,4.069197679800145,3.5053818539393022,3441,0,0,0,0.8792687506180525,18.51071536367897,0,0,0
T20_11_2021,20,11,118.25,shrink,Tampico,109.84471830985916,t1,1,4.772801027372043,4.699067716744874,3442,0,0,0,0.5192303741809374,19,0,0,0
T20_11_2021,20,11,50.1,shrink,Tampico,31.507276995305165,t1,1,3.914021008090819,3.4502185348755376,3443,0,0,0,0.6004227204294003,17,0,0,0
T20_11_2021,20,11,3.73,shrink,Tampico,3.0359859154929576,t1,1,1.3164082336557241,1.11053622035693,3444,0,0,0,0.29337382494344144,19,0,0,0
T20_11_2021,20,11,92.61,shrink,Tampico,63.51281690140845,t1,1,4.528397127182178,4.151241726498561,3445,0,0,0,1.030218095129157,17,0,0,0
T20_11_2021,20,11,29.1,shrink,Tampico,18.963967136150234,t1,1,3.370738174177447,2.9425407120785643,3446,0,0,0,0.9697515880057782,17.52601339064391,0,0,0
T20_11_2021,20,11,8.91,shrink,Tampico,6.973615023474179,t1,1,2.187174241482718,1.9421337450484282,3447,0,0,0,0.8831082769902411,17,0,0,0
T20_11_2021,20,11,6.88,shrink,Tampico,5.466267605633803,t1,1,1.9286186519452522,1.6985960445280623,3448,0,0,0,1.3112842008139607,19,0,0,0
T20_11_2021,20,11,23.48,shrink,Tampico,21.235164319248824,t1,1,3.1561489949598958,3.0556585018680393,3449,0,0,0,1.193645533747031,19,0,0,0
T20_11_2021,20,11,112.17,shrink,Tampico,17.809788732394367,t1,1,4.720015577657132,2.879748234928819,3450,0,0,0,0.9610244729049794,17,0,0,0
T20_11_2021,20,11,93.39,shrink,Tampico,61.928028169014084,t1,1,4.536784273121627,4.125972874769478,3451,1,1.4527554240336507,1,0.9153952276316052,19,1.0168909854511046,2,1
T20_11_2021,20,11,36.09,shrink,Tampico,32.39715962441315,t1,1,3.586015818654697,3.4780707530422283,3452,0,0,0,0.9751992937203262,17.697549614314227,0,0,0
T20_11_2021,20,11,3.22,shrink,Tampico,2.2775117370892017,t1,1,1.169381359556317,0.8230835036356023,3453,0,0,0,1.311478174509409,17.348130723103004,0,0,0
T20_11_2021,20,11,50.37,shrink,Tampico,45.46906103286385,t1,1,3.9193957597575593,3.8170321173677912,3454,0,0,0,1.1184146497517826,19,0,0,0
T20_11_2021,20,11,29.44,shrink,Tampico,26.526854460093897,t1,1,3.3823542938606757,3.2781575957260927,3455,0,0,0,0.16398015790898512,17.000462359829907,0,0,0
T20_11_2021,20,11,40.26,shrink,Tampico,38.35788732394366,t1,1,3.695358420211645,3.6469601735231554,3456,0,0,0,2.2503260058716537,17,0,0,0
T20_11_2021,20,11,24.58,shrink,Tampico,20.518732394366197,t1,1,3.201933104137889,3.021338244240773,3457,0,0,0,1.253025718130055,19,0,0,0
T20_11_2021,20,11,82.88,shrink,Tampico,65.5724882629108,t1,1,4.4173937785111725,4.183156221746924,3458,1,1.414524558693418,1,3.043166642562461,17.261588600794653,2.7256370001858503,2,3
T20_11_2021,20,11,34.66,shrink,Tampico,29.741924882629107,t1,1,3.54558628428746,3.392557662630497,3459,0,0,0,1.0673563581362449,19,0,0,0
T20_11_2021,20,11,57.99,shrink,Tampico,26.519460093896715,t1,1,4.060270581888349,3.2778788066600755,3460,0,0,0,0.7057271688492877,19,0,0,0
T20_11_2021,20,11,9.85,shrink,Tampico,4.889084507042253,t1,1,2.2874714551839976,1.587005068585648,3461,0,0,0,1.4011233733401922,17,0,0,0
T20_11_2021,20,11,8.2,shrink,Tampico,4.798474178403756,t1,1,2.1041341542702074,1.5682979878802303,3462,0,0,0,1.130757674511279,19,0,0,0
T20_11_2021,20,11,7.17,shrink,Tampico,2.3033333333333337,t1,1,1.969905654611529,0.834357349111469,3463,0,0,0,0.6315631246724722,17,0,0,0
T20_11_2021,20,11,30.8,shrink,Tampico,13.509624413145541,t1,1,3.427514689979529,2.6034023509302617,3464,0,0,0,1.9922009363342315,17,0,0,0
T20_11_2021,20,11,14.26,shrink,Tampico,7.971032863849764,t1,1,2.65745841498615,2.0758140783641172,3465,0,0,0,0.1726297801507567,19,0,0,0
T20_11_2021,20,11,93.43,shrink,Tampico,86.69549295774647,t1,1,4.537212492804865,4.462401898095545,3466,0,0,0,0.5941530962756423,17,0,0,0
T20_11_2021,20,11,15.83,shrink,Tampico,8.872723004694834,t1,1,2.761906873892921,2.1829817395923143,3467,0,0,0,1.3358199927362193,19,0,0,0
T20_11_2021,20,11,10.52,shrink,Tampico,7.812488262910799,t1,1,2.3532782073095637,2.0557235127139735,3468,0,0,0,0.6148140785904869,17.45147897476096,0,0,0
T20_11_2021,20,11,57.4,shrink,Tampico,38.832981220657274,t1,1,4.050044303325521,3.6592699170173257,3469,0,0,0,1.5508366276016248,18.164626961647343,0,0,0
T20_11_2021,20,11,18.86,shrink,Tampico,15.10718309859155,t1,1,2.937043277205311,2.715170332604083,3470,0,0,0,0.855103819193256,18.118024374678846,0,0,0
T20_11_2021,20,11,56.37,shrink,Tampico,44.28044600938967,t1,1,4.031937102093484,3.7905431802691507,3471,0,0,0,0.7846272202423535,18.343081722645092,0,0,0
T20_11_2021,20,11,24.95,shrink,Tampico,9.49319248826291,t1,1,3.2168738221975275,2.250574961557347,3472,0,0,0,0.17615331638957388,19,0,0,0
T20_11_2021,20,11,10.1,shrink,Tampico,5.773122065727699,t1,1,2.3125354238472138,1.7532130201004876,3473,0,0,0,1.5499902753361035,19,0,0,0
T20_11_2021,20,11,107.01,shrink,Tampico,56.50119718309859,t1,1,4.67292228803891,4.034261827009301,3474,1,1.4963491299896479,1,1.4326297872551281,19,1.8235753746860603,1,2
T20_11_2021,20,11,2.25,shrink,Tampico,1.5131455399061031,t1,1,0.8109302162163288,0.41419062311196697,3475,0,0,0,1.5155035947823596,17,0,0,0
T20_11_2021,20,11,6.07,shrink,Tampico,4.287840375586855,t1,1,1.803358605071407,1.4557831972329842,3476,0,0,0,1.724232142135211,19,0,0,0
T20_11_2021,20,11,3.51,shrink,Tampico,3.3043661971830987,t1,1,1.2556160374777743,1.195244684015559,3477,0,0,0,1.775211429875821,19,0,0,0
T20_11_2021,20,11,15.16,shrink,Tampico,9.273732394366196,t1,1,2.7186603802142257,2.2271859300824004,3478,0,0,0,1.4379135826969953,17,0,0,0
T20_11_2021,20,11,53.44,shrink,Tampico,31.205845070422534,t1,1,3.97855952922839,3.4406054192698377,3479,0,0,0,1.4567239440653594,18.05897088959325,0,0,0
T20_11_2021,20,11,36.4,shrink,Tampico,33.126995305164314,t1,1,3.594568774642695,3.5003485181198957,3480,0,0,0,0.3111091983858947,19,0,0,0
T20_11_2021,20,11,109.78,shrink,Tampico,104.3906807511737,t1,1,4.698478363121743,4.648140406628695,3481,0,0,0,1.024523993115706,19,0,0,0
T20_12_2021,20,12,0,born,Tampico,2.073474178403756,t1,NA,NA,0.7292255474817161,3482,NA,NA,NA,0.77997328517556,19,NA,0,NA
T20_12_2021,20,12,0,born,Tampico,2.4933098591549294,t1,NA,NA,0.9136110884965222,3483,NA,NA,NA,1.6671122806125682,18.420165978609468,NA,0,NA
T20_12_2021,20,12,0,born,Tampico,1.182394366197183,t1,NA,NA,0.1675415064822343,3484,NA,NA,NA,2.56271118688116,17,NA,0,NA
T20_12_2021,20,12,0,born,Tampico,3.401525821596244,t1,NA,NA,1.22422410201222,3485,NA,NA,NA,0.468649732120499,17,NA,0,NA
T20_12_2021,20,12,0,born,Tampico,0.6083333333333333,t1,NA,NA,-0.49703230163365497,3486,NA,NA,NA,1.5823498119317554,17,NA,0,NA
T20_12_2021,20,12,0,born,Tampico,1.259507042253521,t1,NA,NA,0.23072040810376596,3487,NA,NA,NA,0.6868041640337762,17,NA,0,NA
T20_12_2021,20,12,0,born,Tampico,0.9853286384976524,t1,NA,NA,-0.014780050311720408,3488,NA,NA,NA,1.0099837701634604,19,NA,0,NA
T20_12_2021,20,12,0,born,Tampico,1.6450704225352113,t1,NA,NA,0.4977831933528113,3489,NA,NA,NA,1.7847659525712773,17,NA,0,NA
T20_12_2021,20,12,3.03,grow,Tampico,3.4069953051643194,t1,1,1.1085626195212777,1.225830760680909,3490,0,0,0,0.5117859249930077,17,0,0,0
T20_12_2021,20,12,2.17,grow,Tampico,2.3070892018779343,t1,1,0.7747271675523681,0.8359866441909448,3491,0,0,0,1.8750093254960016,19,0,0,0
T20_12_2021,20,12,28.54,grow,Tampico,31.58166666666667,t1,1,3.3513066120486905,3.4525767834534684,3492,0,0,0,0.9602117621702722,17.175134620955493,0,0,0
T20_12_2021,20,12,6.59,grow,Tampico,9.014765258215963,t1,1,1.8855533485144158,2.198863817294181,3493,0,0,0,0.10843767998587972,19,0,0,0
T20_12_2021,20,12,11.84,grow,Tampico,18.17180751173709,t1,1,2.4714836294558595,2.8998713552666047,3494,0,0,0,1.0004133345331063,19,0,0,0
T20_12_2021,20,12,27.63,grow,Tampico,38.87131455399061,t1,1,3.318902138935325,3.660256563535665,3495,0,0,0,0.9284940971484187,17.24631046990869,0,0,0
T20_12_2021,20,12,10.79,grow,Tampico,24.81593896713615,t1,1,2.378619779270043,3.211486147015304,3496,0,0,0,0.18494249295493403,17.45391729022359,0,0,0
T20_12_2021,20,12,13,grow,Tampico,26.08345070422535,t1,1,2.5649493574615367,3.261301040584534,3497,0,0,0,0.9996848024984801,19,0,0,0
T20_12_2021,20,12,10.54,grow,Tampico,14.232840375586854,t1,1,2.355177543113216,2.655551996932987,3498,0,0,0,1.2209646446385718,17,0,0,0
T20_12_2021,20,12,25.35,grow,Tampico,26.755164319248824,t1,1,3.232778730037192,3.2867275133720972,3499,0,0,0,0.7779040474418745,18.18643238255662,0,0,0
T20_12_2021,20,12,158,grow,Tampico,168.66725352112675,t1,1,5.062595033026967,5.127927859987572,3500,1,1.621128965176734,2,0.8186770243153291,17.300846598409063,1.401034474331566,4,1
T20_12_2021,20,12,29.36,grow,Tampico,36.50577464788733,t1,1,3.3796332037463146,3.5974704576057976,3501,0,0,0,0.9856129147933275,17,0,0,0
T20_12_2021,20,12,29.9,grow,Tampico,37.765492957746474,t1,1,3.3978584803966405,3.631395800976828,3502,0,0,0,1.7151539999598562,19,0,0,0
T20_12_2021,20,12,54.41,grow,Tampico,57.365985915492956,t1,1,3.996547960497834,4.049451547811216,3503,0,0,0,1.0045832271109114,17.38964840866903,0,0,0
T20_12_2021,20,12,9.25,grow,Tampico,11.374882629107981,t1,1,2.224623551524334,2.4314076464636023,3504,0,0,0,1.0312786793050486,18.4760753114032,0,0,0
T20_12_2021,20,12,2.08,grow,Tampico,2.5084037558685446,t1,1,0.7323678937132266,0.9196465970020423,3505,0,0,0,1.1830372659049937,19,0,0,0
T20_12_2021,20,12,18.72,grow,Tampico,24.01507042253521,t1,1,2.929592471049446,3.178681567552014,3506,0,0,0,1.4433555145023163,19,0,0,0
T20_12_2021,20,12,10.19,grow,Tampico,14.148450704225352,t1,1,2.321406847234633,2.649605127227218,3507,0,0,0,0.6599760177451149,18.791289520681364,0,0,0
T20_12_2021,20,12,3.11,grow,Tampico,9.801666666666666,t1,1,1.1346227261911428,2.2825524392438097,3508,0,0,0,1.5892784126810944,17,0,0,0
T20_12_2021,20,12,14.37,grow,Tampico,18.722582159624412,t1,1,2.6651427000909336,2.92973039741454,3509,0,0,0,1.185485887742957,17,0,0,0
T20_12_2021,20,12,46.82,grow,Tampico,49.458967136150235,t1,1,3.846310462062765,3.901143379063863,3510,0,0,0,0.9186225509575167,18.496261303456713,0,0,0
T20_12_2021,20,12,26.14,grow,Tampico,40.14880281690141,t1,1,3.2634667081960758,3.692592622187351,3511,0,0,0,0.04653295726950435,17,0,0,0
T20_12_2021,20,12,53.12,grow,Tampico,60.848403755868546,t1,1,3.9725535051681784,4.108385586646872,3512,0,0,0,1.108645145658239,18.285653104549887,0,0,0
T20_12_2021,20,12,32.53,grow,Tampico,46.110399061032865,t1,1,3.48216274048526,3.8310385007253593,3513,0,0,0,1.0455509799195712,17,0,0,0
T20_12_2021,20,12,17.07,grow,Tampico,23.71882629107981,t1,1,2.837322536806349,3.1662690910789437,3514,0,0,0,0.6710823285259232,19,0,0,0
T20_12_2021,20,12,44.23,grow,Tampico,46.697605633802816,t1,1,3.789403291880235,3.8436928921356586,3515,0,0,0,0.8182435160709679,18.841730170078346,0,0,0
T20_12_2021,20,12,99.53,grow,Tampico,114.20711267605634,t1,1,4.600459106257972,4.738013577909891,3516,0,0,0,0.6390943555203452,19,0,0,0
T20_12_2021,20,12,8.48,grow,Tampico,24.21098591549296,t1,1,2.1377104498038118,3.18680649360253,3517,0,0,0,0.5017211557387506,19,0,0,0
T20_12_2021,20,12,21.82,grow,Tampico,29.69406103286385,t1,1,3.0828269804049246,3.3909470605895033,3518,0,0,0,0.27880442121699367,17.446207666524042,0,0,0
T20_12_2021,20,12,17.84,grow,Tampico,31.360422535211264,t1,1,2.8814431271518632,3.4455466690907763,3519,0,0,0,0.18136580737548347,19,0,0,0
T20_12_2021,20,12,24.93,grow,Tampico,37.944906103286385,t1,1,3.2160718975354663,3.6361352683050843,3520,0,0,0,1.979449637474079,17,0,0,0
T20_12_2021,20,12,9.51,grow,Tampico,11.92619718309859,t1,1,2.252343876557299,2.478737424448064,3521,0,0,0,1.6067589896186887,19,0,0,0
T20_12_2021,20,12,16.16,grow,Tampico,21.26657276995305,t1,1,2.7825390530929495,3.057136486466918,3522,0,0,0,0.31493311334629304,17,0,0,0
T20_12_2021,20,12,13.14,grow,Tampico,18.991995305164316,t1,1,2.5756610130564646,2.9440175906665824,3523,0,0,0,0.3940728780876618,17.02929367778916,0,0,0
T20_12_2021,20,12,3.2,grow,Tampico,6.327347417840375,t1,1,1.1631508098056809,1.8448810990160678,3524,0,0,0,1.5889277111968036,19,0,0,0
T20_12_2021,20,12,28.06,grow,Tampico,32.53253521126761,t1,1,3.3343450746743146,3.482240672009467,3525,0,0,0,1.0420945389105243,19,0,0,0
T20_12_2021,20,12,105.98,grow,Tampico,121.50535211267605,t1,1,4.663250397064616,4.799958312120507,3526,0,0,0,1.098169239072987,19,0,0,0
T20_12_2021,20,12,11.39,grow,Tampico,17.65326291079812,t1,1,2.432735777459091,2.8709206337607367,3527,0,0,0,1.8188912834435105,17,0,0,0
T20_12_2021,20,12,7.23,grow,Tampico,17.33176056338028,t1,1,1.9782390361706734,2.852540689068431,3528,0,0,0,1.9849472504805763,18.119350296068422,0,0,0
T20_12_2021,20,12,33.95,grow,Tampico,43.40058685446009,t1,1,3.5248888540047054,3.770472963007106,3529,0,0,0,0.7747167843399214,19,0,0,0
T20_12_2021,20,12,27.48,grow,Tampico,36.784929577464794,t1,1,3.3134584673541485,3.6050882389462062,3530,0,0,0,0.6992198627582862,19,0,0,0
T20_12_2021,20,12,30.26,grow,Tampico,35.09239436619718,t1,1,3.40982670836021,3.5579844222685666,3531,0,0,0,0.9782013669112937,17,0,0,0
T20_12_2021,20,12,93.74,grow,Tampico,125.92169014084507,t1,1,4.54052499249456,4.835660206917365,3532,1,1.4539532659480243,1,0.22937386034470741,17,0.22883875245364527,0,0
T20_12_2021,20,12,27.71,grow,Tampico,31.934061032863852,t1,1,3.321793358874887,3.4636731841345676,3533,0,0,0,1.0916199305401941,18.412018856491436,0,0,0
T20_12_2021,20,12,16.56,grow,Tampico,18.385,t1,1,2.8069901489571136,2.9115351147532356,3534,0,0,0,1.4548852442806406,19,0,0,0
T20_12_2021,20,12,52.05,grow,Tampico,80.25610328638498,t1,1,3.952204795060978,4.385222812531108,3535,0,0,0,0.4740347475965056,19,0,0,0
T20_12_2021,20,12,6,grow,Tampico,9.444366197183099,t1,1,1.791759469228055,2.245418394115634,3536,0,0,0,0.30157602002579365,17.81484884708861,0,0,0
T20_12_2021,20,12,85.44,grow,Tampico,91.36053990610328,t1,1,4.447814375211885,4.514813655545484,3537,0,0,0,0.5587189725454801,17,0,0,0
T20_12_2021,20,12,46.53,grow,Tampico,56.18622065727699,t1,1,3.8400972658565573,4.0286715428029085,3538,0,0,0,1.4330411282823845,19,0,0,0
T20_12_2021,20,12,6.1,grow,Tampico,9.047417840375587,t1,1,1.8082887711792655,2.20247939549445,3539,0,0,0,2.3152967685909034,19,0,0,0
T20_12_2021,20,12,2.32,grow,Tampico,3.9479342723004693,t1,1,0.8415671856782185,1.3731924730791718,3540,0,0,0,1.5279979821986782,17.47332574665952,0,0,0
T20_12_2021,20,12,36.31,grow,Tampico,41.639342723004695,t1,1,3.5920931854262443,3.72904545887206,3541,0,0,0,1.7081527889566757,19,0,0,0
T20_12_2021,20,12,94.19,grow,Tampico,102.82661971830986,t1,1,4.545314018834726,4.633044266176327,3542,1,1.45548679356862,1,0.9246148914738764,19,1.0359315469190329,1,1
T20_12_2021,20,12,27.15,grow,Tampico,41.05598591549296,t1,1,3.3013770463799443,3.7149366453771693,3543,0,0,0,1.8789082948627884,18.294719326857926,0,0,0
T20_12_2021,20,12,20.79,grow,Tampico,34.48178403755869,t1,1,3.0344721018699214,3.5404311856854616,3544,0,0,0,0.7981047919227937,18.252606225583527,0,0,0
T20_12_2021,20,12,54.32,grow,Tampico,76.22,t1,1,3.9948924832504407,4.333623895445714,3545,0,0,0,0.14566451084542242,17.67185924847676,0,0,0
T20_12_2021,20,12,4.46,grow,Tampico,7.5959154929577455,t1,1,1.4951487660319727,2.027610667685119,3546,0,0,0,1.7901613804713472,19,0,0,0
T20_12_2021,20,12,40.02,grow,Tampico,47.182910798122066,t1,1,3.6893793291555874,3.8540317676703735,3547,0,0,0,0.8908915609846881,19,0,0,0
T20_12_2021,20,12,2.86,grow,Tampico,4.085234741784038,t1,1,1.0508216248317612,1.4073791909899727,3548,0,0,0,0.8150802535614354,19,0,0,0
T20_12_2021,20,12,4.26,grow,Tampico,8.475492957746479,t1,1,1.449269160281279,2.1371788176807107,3549,0,0,0,0.3851517340724422,17.15675761329793,0,0,0
T20_12_2021,20,12,6.79,grow,Tampico,14.347042253521128,t1,1,1.9154509415706047,2.6635438062238648,3550,0,0,0,1.736515280875027,19,0,0,0
T20_12_2021,20,12,5.78,grow,Tampico,8.0762441314554,t1,1,1.7544036826842861,2.0889269292477084,3551,0,0,0,1.1083733059769607,19,0,0,0
T20_12_2021,20,12,9.74,grow,Tampico,14.760892018779343,t1,1,2.2762411176544437,2.691981252222862,3552,0,0,0,0.725430888213837,19,0,0,0
T20_12_2021,20,12,25.87,grow,Tampico,30.728098591549294,t1,1,3.2530839961979376,3.425177499563232,3553,0,0,0,1.273632502456602,19,0,0,0
T20_12_2021,20,12,2.25,grow,Tampico,2.72981220657277,t1,1,0.8109302162163288,1.0042328180296272,3554,0,0,0,1.9409152143955204,19,0,0,0
T20_12_2021,20,12,48.77,grow,Tampico,51.126220657276995,t1,1,3.887115369721961,3.9342974900148984,3555,0,0,0,0.33811624568078624,17.26960171436654,0,0,0
T20_12_2021,20,12,53.81,grow,Tampico,62.12103286384976,t1,1,3.9854593235013285,4.12908462505549,3556,0,0,0,1.5862987624055866,19,0,0,0
T20_12_2021,20,12,3.05,grow,Tampico,3.5726525821596242,t1,1,1.1151415906193203,1.2733083401014684,3557,0,0,0,1.6112453115795733,17,0,0,0
T20_12_2021,20,12,6.15,grow,Tampico,9.21737089201878,t1,1,1.8164520818184267,2.221089844195278,3558,0,0,0,0.9308296447421646,17.306767478231986,0,0,0
T20_12_2021,20,12,24.04,grow,Tampico,27.79281690140845,t1,1,3.179719109667007,3.324777602468054,3559,0,0,0,1.0047301649296836,17,0,0,0
T20_12_2021,20,12,26.27,grow,Tampico,28.154976525821596,t1,1,3.2684276036974484,3.337724124958111,3560,0,0,0,1.6194651633224364,18.43261504233848,0,0,0
T20_12_2021,20,12,4.2,grow,Tampico,11.063028169014085,t1,1,1.4350845252893227,2.403608753286004,3561,0,0,0,0.972287909930547,18.165237188674784,0,0,0
T20_12_2021,20,12,1.09,grow,Tampico,2.375211267605634,t1,1,0.08617769624105241,0.865086388311682,3562,0,0,0,0.5154073469513343,19,0,0,0
T20_12_2021,20,12,2.59,grow,Tampico,3.8238028169014084,t1,1,0.9516578757114463,1.3412454292418217,3563,0,0,0,1.4794459547660876,17,0,0,0
T20_12_2021,20,12,14.62,grow,Tampico,25.432910798122066,t1,1,2.6823904543216326,3.236044036042176,3564,0,0,0,1.014745006395444,17,0,0,0
T20_12_2021,20,12,5.13,grow,Tampico,5.352769953051643,t1,1,1.6351056591826783,1.6776141751564955,3565,0,0,0,0.8289250080205185,17.723581262919446,0,0,0
